,route,mean_delay_route
3451,MIABDL,-6.428571428571429
3452,MIABHM,9.76923076923077
3453,MIABNA,14.88888888888889
3454,MIABOS,2.8846153846153846
3455,MIABUF,-33.0
3456,MIABWI,6.923076923076923
3457,MIACHS,-1.0526315789473684
3458,MIACLE,3.4545454545454546
3459,MIACLT,-0.2222222222222222
3460,MIACMH,0.8666666666666667
3461,MIACVG,8.125
3462,MIADCA,2.3617021276595747
3463,MIADEN,6.375
3464,MIADFW,3.0925925925925926
3465,MIADTW,-1.7142857142857142
3466,MIAEGE,16.0
3467,MIAEWR,7.368421052631579
3468,MIAEYW,-0.11764705882352941
3469,MIAGNV,12.5
3470,MIAGRR,3.0
3471,MIAGSO,-4.666666666666667
3472,MIAGSP,29.0
3473,MIAHOU,2.0
3474,MIAIAD,-12.666666666666666
3475,MIAIAH,2.3529411764705883
3476,MIAIND,5.75
3477,MIAJAX,2.3043478260869565
3478,MIAJFK,3.4081632653061225
3479,MIALAS,7.222222222222222
3480,MIALAX,7.833333333333333
3481,MIALGA,-0.24
3482,MIAMCI,-6.142857142857143
3483,MIAMCO,6.5
3484,MIAMEM,-2.1666666666666665
3485,MIAMSP,1.7142857142857142
3486,MIAMSY,2.1176470588235294
3487,MIAOMA,-3.0
3488,MIAORD,6.64
3489,MIAORF,3.6666666666666665
3490,MIAPHL,9.76
3491,MIAPHX,4.166666666666667
3492,MIAPIT,0.2727272727272727
3493,MIAPNS,1.8666666666666667
3494,MIARDU,-2.8260869565217392
3495,MIARIC,5.0
3496,MIARSW,-2.5
3497,MIASAN,4.428571428571429
3498,MIASAT,5.0
3499,MIASAV,3.5
3500,MIASDF,6.0
3501,MIASEA,2.2857142857142856
3502,MIASFO,9.863636363636363
3503,MIASJU,6.04
3504,MIASLC,-2.0
3505,MIASTL,-0.14285714285714285
3506,MIASTT,0.75
3507,MIASTX,1.7272727272727273
3508,MIATLH,-4.230769230769231
3509,MIATPA,8.820512820512821
3510,MIATYS,18.25
3511,MKEATL,1.4390243902439024
3512,MKEBNA,-10.0
3513,MKEBOS,12.375
3514,MKEBWI,-2.25
3515,MKECLE,-4.75
3516,MKECLT,0.058823529411764705
3517,MKECVG,22.5
3518,MKEDAL,11.0
3519,MKEDCA,-3.5555555555555554
3520,MKEDEN,-2.4838709677419355
3521,MKEDFW,0.21428571428571427
3522,MKEDTW,0.8214285714285714
3523,MKEEWR,13.588235294117647
3524,MKEHOU,11.333333333333334
3525,MKEIAH,3.4
3526,MKELAS,0.4375
3527,MKELAX,-4.583333333333333
3528,MKELGA,6.730769230769231
3529,MKEMCI,2.8
3530,MKEMCO,-6.0588235294117645
3531,MKEMIA,-21.0
3532,MKEMSP,-4.592592592592593
3533,MKEORD,0.5892857142857143
3534,MKEPGD,-10.0
3535,MKEPHL,0.6153846153846154
3536,MKEPHX,-5.2631578947368425
3537,MKERSW,1.8333333333333333
3538,MKESAN,20.333333333333332
3539,MKESEA,-1.0
3540,MKESLC,-7.25
3541,MKESTL,4.0
3542,MKETPA,-8.2
3543,MKGORD,-8.444444444444445
3544,MKKHNL,1.4444444444444444
3545,MLBATL,-5.0
3546,MLBCLT,6.7272727272727275
3547,MLIATL,-0.9230769230769231
3548,MLIAZA,8.0
3549,MLIDEN,6.0
3550,MLIDFW,-8.666666666666666
3551,MLIDTW,1.8571428571428572
3552,MLIMSP,-5.428571428571429
3553,MLIORD,-6.103448275862069
3554,MLIPGD,9.0
3555,MLIPIE,35.0
3556,MLISFB,55.0
3557,MLUATL,-4.846153846153846
3558,MLUDFW,-7.166666666666667
3559,MLUIAH,-7.888888888888889
3560,MMHLAX,-5.666666666666667
3561,MMHSFO,8.5
3562,MOBATL,-3.769230769230769
3563,MOBCLT,3.5833333333333335
3564,MOBDFW,-0.4375
3565,MOBIAH,1.6666666666666667
3566,MOTAZA,-2.3333333333333335
3567,MOTDEN,3.3076923076923075
3568,MOTLAS,23.0
3569,MOTMSP,3.7777777777777777
3570,MQTDTW,-9.833333333333334
3571,MQTMSP,-4.428571428571429
3572,MQTORD,8.666666666666666
3573,MRYDEN,9.0
3574,MRYDFW,-13.0
3575,MRYLAS,64.0
3576,MRYLAX,-1.375
3577,MRYPHX,-5.25
3578,MRYSAN,6.0
3579,MRYSFO,7.0
3580,MSNATL,-7.0
3581,MSNCLT,3.111111111111111
3582,MSNDCA,-14.5
3583,MSNDEN,2.111111111111111
3584,MSNDFW,7.444444444444445
3585,MSNDTW,-9.666666666666666
3586,MSNEWR,2.9
3587,MSNLAS,-2.6666666666666665
3588,MSNLAX,-10.0
3589,MSNLGA,7.25
3590,MSNMSP,-2.0526315789473686
3591,MSNORD,-0.1568627450980392
3592,MSNPHL,21.333333333333332
3593,MSNPHX,3.5
3594,MSNSFO,5.5
3595,MSNSLC,-13.333333333333334
3596,MSOAZA,-10.0
3597,MSODEN,-2.1904761904761907
3598,MSODFW,-15.0
3599,MSOLAS,-2.0
3600,MSOMSP,-4.875
3601,MSOORD,2.3333333333333335
3602,MSOPDX,-7.333333333333333
3603,MSOSEA,6.428571428571429
3604,MSOSFO,-15.5
3605,MSOSLC,7.4
3606,MSPABQ,1.0
3607,MSPABR,-8.714285714285714
3608,MSPALB,-0.16666666666666666
3609,MSPANC,-4.5
3610,MSPASE,-4.0
3611,MSPATL,-2.234375
3612,MSPATW,-5.833333333333333
3613,MSPAUS,-12.5
3614,MSPAZO,11.5
3615,MSPBDL,10.615384615384615
3616,MSPBIL,-1.7272727272727273
3617,MSPBIS,-0.8695652173913043
3618,MSPBJI,-10.714285714285714
3619,MSPBMI,-24.0
3620,MSPBNA,-2.6818181818181817
3621,MSPBOI,-10.5
3622,MSPBOS,-8.588235294117647
3623,MSPBRD,-10.333333333333334
3624,MSPBUF,-12.0
3625,MSPBWI,-6.954545454545454
3626,MSPBZN,10.166666666666666
3627,MSPCID,-1.4814814814814814
3628,MSPCIU,7.142857142857143
3629,MSPCLE,-2.65
3630,MSPCLT,-0.95
3631,MSPCMH,-6.384615384615385
3632,MSPCOS,-10.5
3633,MSPCVG,-3.0
3634,MSPCWA,13.333333333333334
3635,MSPDAL,-12.5
3636,MSPDAY,10.2
3637,MSPDCA,3.7555555555555555
3638,MSPDEN,0.012345679012345678
3639,MSPDFW,-3.5294117647058822
3640,MSPDLH,4.7894736842105265
3641,MSPDSM,-5.304347826086956
3642,MSPDTW,-0.2978723404255319
3643,MSPEWR,-2.8333333333333335
3644,MSPFAI,-9.0
3645,MSPFAR,-1.9473684210526316
3646,MSPFCA,-5.6
3647,MSPFLL,9.090909090909092
3648,MSPFNT,-7.875
3649,MSPFSD,-3.5416666666666665
3650,MSPFWA,-24.0
3651,MSPGEG,-2.909090909090909
3652,MSPGFK,-4.3
3653,MSPGRB,-0.625
3654,MSPGRR,-1.894736842105263
3655,MSPGTF,6.333333333333333
3656,MSPHIB,-6.142857142857143
3657,MSPHLN,-16.0
3658,MSPHNL,-46.0
3659,MSPHRL,55.0
3660,MSPIAD,-2.388888888888889
3661,MSPIAH,1.4893617021276595
3662,MSPICT,-10.142857142857142
3663,MSPIMT,-29.0
3664,MSPIND,0.3888888888888889
3665,MSPINL,-12.0
3666,MSPISN,-5.125
3667,MSPISP,10.5
3668,MSPJAC,10.75
3669,MSPJAX,-33.5
3670,MSPJFK,-1.8181818181818181
3671,MSPLAN,-12.0
3672,MSPLAS,-2.0
3673,MSPLAX,2.7857142857142856
3674,MSPLEX,-6.5
3675,MSPLGA,0.9142857142857143
3676,MSPLNK,-5.529411764705882
3677,MSPLSE,-7.647058823529412
3678,MSPMBS,-27.0
3679,MSPMCI,-0.16666666666666666
3680,MSPMCO,3.6666666666666665
3681,MSPMDW,8.0
3682,MSPMEM,9.727272727272727
3683,MSPMIA,0.05263157894736842
3684,MSPMKE,-5.217391304347826
3685,MSPMLI,-0.5
3686,MSPMOT,-4.428571428571429
3687,MSPMQT,-5.833333333333333
3688,MSPMSN,2.619047619047619
3689,MSPMSO,-0.625
3690,MSPMSY,-15.666666666666666
3691,MSPOKC,-14.25
3692,MSPOMA,-6.555555555555555
3693,MSPORD,1.9534883720930232
3694,MSPORF,-8.0
3695,MSPPDX,-5.190476190476191
3696,MSPPHL,-4.107142857142857
3697,MSPPHX,5.7
3698,MSPPIA,-9.0
3699,MSPPIT,-0.16666666666666666
3700,MSPPSC,4.555555555555555
3701,MSPPSP,4.0
3702,MSPRAP,-0.6818181818181818
3703,MSPRDU,-7.722222222222222
3704,MSPRHI,-6.75
3705,MSPRIC,4.25
3706,MSPRNO,-46.0
3707,MSPROC,-7.0
3708,MSPRST,2.15
3709,MSPRSW,-2.2
3710,MSPSAN,1.8571428571428572
3711,MSPSAT,-1.6363636363636365
3712,MSPSBN,-0.5714285714285714
3713,MSPSDF,-4.0
3714,MSPSEA,-3.242424242424242
3715,MSPSFO,-1.0
3716,MSPSJC,-6.333333333333333
3717,MSPSLC,-2.6315789473684212
3718,MSPSMF,-14.833333333333334
3719,MSPSNA,4.0
3720,MSPSTL,-0.34375
3721,MSPSYR,1.6
3722,MSPTPA,-4.235294117647059
3723,MSPTTN,2.0
3724,MSPTUL,-7.7
3725,MSPTUS,1.0
3726,MSPTVC,-10.11111111111111
3727,MSPTYS,3.0
3728,MSPXNA,7.833333333333333
3729,MSPXWA,19.0
3730,MSYATL,2.0
3731,MSYAUS,-1.125
3732,MSYBNA,2.260869565217391
3733,MSYBOS,-14.0
3734,MSYBWI,-3.4
3735,MSYCLT,-0.17142857142857143
3736,MSYCMH,-5.333333333333333
3737,MSYCVG,15.5
3738,MSYDAL,3.1578947368421053
3739,MSYDCA,5.5
3740,MSYDEN,2.909090909090909
3741,MSYDFW,2.121212121212121
3742,MSYDTW,6.0
3743,MSYEWR,5.333333333333333
3744,MSYFLL,2.935483870967742
3745,MSYGRR,15.0
3746,MSYHOU,9.65
3747,MSYIAD,-0.8
3748,MSYIAH,6.896551724137931
3749,MSYJFK,-3.3636363636363638
3750,MSYLAS,0.9230769230769231
3751,MSYLAX,4.142857142857143
3752,MSYLGA,-9.8
3753,MSYMCI,0.2
3754,MSYMCO,2.3076923076923075
3755,MSYMDW,7.857142857142857
3756,MSYMIA,-2.4
3757,MSYMSP,-5.3076923076923075
3758,MSYOAK,-10.0
3759,MSYORD,1.4838709677419355
3760,MSYPHL,4.75
3761,MSYPHX,2.142857142857143
3762,MSYPIT,24.5
3763,MSYRDU,12.166666666666666
3764,MSYSAN,17.0
3765,MSYSAT,11.846153846153847
3766,MSYSEA,26.333333333333332
3767,MSYSFO,-0.36363636363636365
3768,MSYSLC,2.0
3769,MSYSMF,1.0
3770,MSYSTL,2.7777777777777777
3771,MSYTPA,0.7407407407407407
3772,MTJDEN,-7.5
3773,MTJDFW,-3.142857142857143
3774,MTJEWR,-29.0
3775,MTJORD,14.166666666666666
3776,MTJPHX,-8.0
3777,MTJSFO,-22.5
3778,MVYBOS,-2.3333333333333335
3779,MVYDCA,8.5
3780,MVYJFK,-6.0
3781,MYRABE,-7.0
3782,MYRACY,0.3333333333333333
3783,MYRATL,-3.9411764705882355
3784,MYRBDL,19.0
3785,MYRBLV,2.5
3786,MYRBOS,-6.0
3787,MYRBWI,1.6666666666666667
3788,MYRCKB,-10.0
3789,MYRCLE,2.0
3790,MYRCLT,-5.0344827586206895
3791,MYRCRW,15.0
3792,MYRDAY,-12.0
3793,MYRDCA,25.0
3794,MYRDEN,36.0
3795,MYRDFW,20.666666666666668
3796,MYRDTW,-3.1
3797,MYREWR,35.75
3798,MYRFLL,-4.0
3799,MYRIAH,36.0
3800,MYRIND,11.0
3801,MYRLBE,1.0
3802,MYRLCK,41.0
3803,MYRLEX,8.0
3804,MYRLGA,-7.0
3805,MYRMCO,3.0
3806,MYRORD,6.0
3807,MYRPHL,4.444444444444445
3808,MYRPIT,-8.25
3809,MYRPVD,-9.5
3810,MYRSDF,28.0
3811,MYRSWF,5.0
3812,MYRSYR,6.0
3813,MYRTTN,51.0
3814,OAJATL,10.4
3815,OAJCLT,-2.64
3816,OAKABQ,8.666666666666666
3817,OAKATL,2.0
3818,OAKAUS,-6.0
3819,OAKAZA,-0.5
3820,OAKBLI,-9.75
3821,OAKBNA,-1.1666666666666667
3822,OAKBOI,4.333333333333333
3823,OAKBOS,10.0
3824,OAKBUR,6.431372549019608
3825,OAKBWI,9.0
3826,OAKDAL,3.625
3827,OAKDEN,2.04
3828,OAKDFW,2.6666666666666665
3829,OAKDTW,-8.5
3830,OAKEUG,-14.0
3831,OAKGEG,-3.5454545454545454
3832,OAKHNL,0.2727272727272727
3833,OAKHOU,8.571428571428571
3834,OAKIAH,18.0
3835,OAKIDA,-9.0
3836,OAKIND,-16.0
3837,OAKJFK,-34.5
3838,OAKKOA,3.0
3839,OAKLAS,0.046875
3840,OAKLAX,6.5227272727272725
3841,OAKLGB,-0.045454545454545456
3842,OAKLIH,-20.0
3843,OAKMCI,2.8333333333333335
3844,OAKMDW,-6.933333333333334
3845,OAKMSO,13.0
3846,OAKMSP,25.0
3847,OAKMSY,8.666666666666666
3848,OAKOGG,0.5625
3849,OAKONT,1.3666666666666667
3850,OAKORD,-3.0
3851,OAKPDX,5.617647058823529
3852,OAKPHX,5.264705882352941
3853,OAKRNO,6.533333333333333
3854,OAKSAN,6.6
3855,OAKSAT,-0.5
3856,OAKSEA,1.396551724137931
3857,OAKSLC,0.5909090909090909
3858,OAKSNA,3.4285714285714284
3859,OAKSTL,-19.5
3860,OGDLAX,-23.0
3861,OGGANC,-22.5
3862,OGGDEN,-11.857142857142858
3863,OGGDFW,-5.833333333333333
3864,OGGHNL,2.805755395683453
3865,OGGITO,-4.0
3866,OGGKOA,-2.857142857142857
3867,OGGLAX,-1.0277777777777777
3868,OGGLIH,1.6428571428571428
3869,OGGOAK,8.333333333333334
3870,OGGORD,4.0
3871,OGGPDX,-6.083333333333333
3872,OGGPHX,-7.888888888888889
3873,OGGSAN,6.7
3874,OGGSEA,-2.3
3875,OGGSFO,-4.928571428571429
3876,OGGSJC,5.8125
3877,OGGSLC,12.0
3878,OGGSMF,-1.7777777777777777
3879,OGSIAD,-29.0
3880,OGSSFB,-16.0
3881,OKCATL,-1.1176470588235294
3882,OKCBNA,-6.0
3883,OKCBWI,-12.0
3884,OKCCLT,1.8333333333333333
3885,OKCDAL,-1.9090909090909092
3886,OKCDCA,5.666666666666667
3887,OKCDEN,0.5
3888,OKCDFW,2.064516129032258
3889,OKCDTW,-10.8
3890,OKCEWR,1.0
3891,OKCHOU,13.294117647058824
3892,OKCIAD,-11.25
3893,OKCIAH,-1.1724137931034482
3894,OKCLAS,-5.923076923076923
3895,OKCLAX,-5.6
3896,OKCMCO,14.0
3897,OKCMDW,-16.0
3898,OKCMSP,2.5714285714285716
3899,OKCORD,3.1739130434782608
3900,OKCPHL,6.0
3901,OKCPHX,10.7
3902,OKCSAN,65.0
3903,OKCSEA,2.75
3904,OKCSFB,-2.5
3905,OKCSFO,-8.0
3906,OKCSLC,-16.0
3907,OKCSTL,6.444444444444445
3908,OKCVPS,-1.6666666666666667
3909,OMAATL,-2.5555555555555554
3910,OMAAZA,31.0
3911,OMACLT,7.0
3912,OMADAL,4.833333333333333
3913,OMADCA,-6.666666666666667
3914,OMADEN,-0.06666666666666667
3915,OMADFW,-0.8666666666666667
3916,OMADTW,1.0
3917,OMAEWR,12.0
3918,OMAIAH,-4.916666666666667
3919,OMALAS,7.125
3920,OMALAX,-17.846153846153847
3921,OMALGA,-8.571428571428571
3922,OMAMCO,1.8
3923,OMAMDW,1.631578947368421
3924,OMAMSP,-0.35714285714285715
3925,OMAORD,-3.75
3926,OMAPDX,-16.0
3927,OMAPGD,32.0
3928,OMAPHL,-3.0
3929,OMAPHX,-1.0
3930,OMAPIE,-31.0
3931,OMARSW,-26.0
3932,OMASAN,-21.333333333333332
3933,OMASEA,-6.0
3934,OMASFO,-7.5
3935,OMASLC,-3.857142857142857
3936,OMASTL,4.235294117647059
3937,OMEANC,-12.88888888888889
3938,OMEOTZ,5.0
3939,ONTAUS,29.0
3940,ONTDAL,-1.4
3941,ONTDEN,-0.38095238095238093
3942,ONTDFW,2.6363636363636362
3943,ONTIAH,-19.0
3944,ONTJFK,-9.75
3945,ONTLAS,-2.0555555555555554
3946,ONTMCO,-4.25
3947,ONTMDW,-6.166666666666667
3948,ONTOAK,2.5277777777777777
3949,ONTPDX,7.533333333333333
3950,ONTPHX,0.5535714285714286
3951,ONTSAT,-18.0
3952,ONTSEA,-1.6470588235294117
3953,ONTSFO,7.3125
3954,ONTSJC,-1.3157894736842106
3955,ONTSLC,-7.083333333333333
3956,ONTSMF,3.658536585365854
3957,ORDABE,9.11111111111111
3958,ORDABQ,2.6153846153846154
3959,ORDALB,2.25
3960,ORDALO,-1.1428571428571428
3961,ORDANC,-5.909090909090909
3962,ORDASE,-1.3
3963,ORDATL,3.342857142857143
3964,ORDATW,9.151515151515152
3965,ORDAUS,4.648648648648648
3966,ORDAVL,9.583333333333334
3967,ORDAVP,0.2916666666666667
3968,ORDAZO,2.466666666666667
3969,ORDBDL,5.264705882352941
3970,ORDBFM,-33.0
3971,ORDBGR,-5.833333333333333
3972,ORDBHM,9.958333333333334
3973,ORDBIS,-5.0
3974,ORDBMI,7.545454545454546
3975,ORDBNA,5.213114754098361
3976,ORDBOI,-8.266666666666667
3977,ORDBOS,4.08641975308642
3978,ORDBTV,14.55
3979,ORDBUF,10.96875
3980,ORDBWI,4.760869565217392
3981,ORDBZN,16.5
3982,ORDCAE,4.470588235294118
3983,ORDCAK,8.038461538461538
3984,ORDCGI,-0.5
3985,ORDCHA,5.461538461538462
3986,ORDCHO,3.5833333333333335
3987,ORDCHS,10.88888888888889
3988,ORDCID,2.8214285714285716
3989,ORDCKB,24.333333333333332
3990,ORDCLE,2.779220779220779
3991,ORDCLT,6.173076923076923
3992,ORDCMH,4.621212121212121
3993,ORDCMI,6.2592592592592595
3994,ORDCMX,13.3
3995,ORDCOS,15.466666666666667
3996,ORDCOU,12.944444444444445
3997,ORDCRW,17.416666666666668
3998,ORDCVG,5.769230769230769
3999,ORDCWA,0.4
4000,ORDDAY,1.263157894736842
4001,ORDDBQ,2.076923076923077
4002,ORDDCA,1.3229166666666667
4003,ORDDEN,1.0
4004,ORDDFW,11.451219512195122
4005,ORDDLH,1.125
4006,ORDDSM,5.839285714285714
4007,ORDDTW,0.918918918918919
4008,ORDEAU,4.714285714285714
4009,ORDECP,4.0
4010,ORDEGE,24.0
4011,ORDELP,8.583333333333334
4012,ORDERI,7.888888888888889
4013,ORDEVV,5.333333333333333
4014,ORDEWR,7.111111111111111
4015,ORDEYW,5.75
4016,ORDFAI,2.75
4017,ORDFAR,11.590909090909092
4018,ORDFAT,5.0
4019,ORDFCA,-7.5
4020,ORDFLL,3.1785714285714284
4021,ORDFNT,7.121212121212121
4022,ORDFSD,4.173913043478261
4023,ORDFWA,3.119047619047619
4024,ORDGEG,31.0
4025,ORDGRB,5.1923076923076925
4026,ORDGRR,8.107142857142858
4027,ORDGSO,4.142857142857143
4028,ORDGSP,2.95
4029,ORDGTF,-16.0
4030,ORDHDN,-29.0
4031,ORDHNL,17.0
4032,ORDHPN,1.0
4033,ORDHSV,6.833333333333333
4034,ORDIAD,5.55
4035,ORDIAH,8.08695652173913
4036,ORDICT,10.454545454545455
4037,ORDILM,4.333333333333333
4038,ORDIND,6.171428571428572
4039,ORDISP,-26.0
4040,ORDJAC,16.5
4041,ORDJAN,7.6
4042,ORDJAX,4.777777777777778
4043,ORDJFK,8.307692307692308
4044,ORDJLN,12.333333333333334
4045,ORDLAN,10.636363636363637
4046,ORDLAS,3.2241379310344827
4047,ORDLAX,1.7840909090909092
4048,ORDLEX,15.130434782608695
4049,ORDLGA,8.127659574468085
4050,ORDLIT,3.227272727272727
4051,ORDLNK,1.1875
4052,ORDLSE,3.3
4053,ORDLWB,-4.0
4054,ORDMBS,-5.7
4055,ORDMCI,5.826923076923077
4056,ORDMCO,1.5303030303030303
4057,ORDMDT,7.75
4058,ORDMEI,-3.5
4059,ORDMEM,-1.8928571428571428
4060,ORDMHK,4.923076923076923
4061,ORDMHT,-4.0
4062,ORDMIA,5.630769230769231
4063,ORDMKE,11.660714285714286
4064,ORDMKG,1.8888888888888888
4065,ORDMLI,4.806451612903226
4066,ORDMOB,-6.666666666666667
4067,ORDMQT,13.5
4068,ORDMSN,1.4137931034482758
4069,ORDMSO,-7.5
4070,ORDMSP,2.010752688172043
4071,ORDMSY,3.772727272727273
4072,ORDMTJ,-15.666666666666666
4073,ORDMYR,-1.8
4074,ORDOGG,39.5
4075,ORDOGS,-27.0
4076,ORDOKC,11.875
4077,ORDOMA,1.5
4078,ORDONT,-23.0
4079,ORDORF,9.193548387096774
4080,ORDPAH,3.5714285714285716
4081,ORDPBI,5.0
4082,ORDPDX,6.088235294117647
4083,ORDPHL,1.3
4084,ORDPHX,5.815384615384615
4085,ORDPIA,4.0
4086,ORDPIT,7.52
4087,ORDPNS,-2.8333333333333335
4088,ORDPSP,10.333333333333334
4089,ORDPVD,-2.823529411764706
4090,ORDPWM,-7.7272727272727275
4091,ORDRAP,2.3076923076923075
4092,ORDRDM,63.0
4093,ORDRDU,4.5813953488372094
4094,ORDRIC,11.0
4095,ORDRNO,20.77777777777778
4096,ORDROA,9.5
4097,ORDROC,5.0
4098,ORDRST,5.928571428571429
4099,ORDRSW,5.92
4100,ORDSAN,3.938775510204082
4101,ORDSAT,5.304347826086956
4102,ORDSAV,6.157894736842105
4103,ORDSBN,9.666666666666666
4104,ORDSCE,-0.4117647058823529
4105,ORDSDF,5.867924528301887
4106,ORDSEA,4.024390243902439
4107,ORDSFO,9.075949367088608
4108,ORDSGF,0.2647058823529412
4109,ORDSHD,3.0
4110,ORDSJC,13.5
4111,ORDSJU,-2.0
4112,ORDSLC,-0.9333333333333333
4113,ORDSLN,-6.666666666666667
4114,ORDSMF,4.0588235294117645
4115,ORDSNA,10.758620689655173
4116,ORDSPI,3.230769230769231
4117,ORDSRQ,6.0
4118,ORDSTL,7.140625
4119,ORDSUX,-0.7692307692307693
4120,ORDSYR,0.5897435897435898
4121,ORDTOL,1.9090909090909092
4122,ORDTPA,1.9473684210526316
4123,ORDTTN,10.5
4124,ORDTUL,8.033333333333333
4125,ORDTUS,15.214285714285714
4126,ORDTVC,4.65
4127,ORDTYS,9.303030303030303
4128,ORDUIN,6.625
4129,ORDXNA,5.894736842105263
4130,ORFATL,-6.827586206896552
4131,ORFBOS,-1.0
4132,ORFBWI,3.4705882352941178
4133,ORFCLT,-4.314285714285714
4134,ORFDCA,1.2777777777777777
4135,ORFDEN,1.0
4136,ORFDFW,-1.1666666666666667
4137,ORFDTW,-6.25
4138,ORFEWR,24.307692307692307
4139,ORFIAD,2.4444444444444446
4140,ORFIAH,8.428571428571429
4141,ORFJAX,-8.0
4142,ORFJFK,4.666666666666667
4143,ORFLGA,1.24
4144,ORFMCO,-4.75
4145,ORFMDW,3.6666666666666665
4146,ORFMIA,-9.357142857142858
4147,ORFMSP,-24.0
4148,ORFORD,2.8947368421052633
4149,ORFPHL,-3.6176470588235294
4150,ORFPIE,-23.5
4151,ORFTPA,-10.0
4152,ORHDTW,-18.0
4153,ORHFLL,16.666666666666668
4154,ORHJFK,1.0
4155,ORHMCO,3.5
4156,ORHPHL,15.0
4157,OTHSFO,28.5
4158,OTZANC,-0.4
4159,OTZOME,7.25
4160,OWBSFB,-16.0
4161,PAEDEN,3.75
4162,PAELAS,3.111111111111111
4163,PAELAX,10.333333333333334
4164,PAEPDX,-1.0
4165,PAEPHX,-11.0
4166,PAESAN,20.25
4167,PAESFO,3.857142857142857
4168,PAESJC,6.166666666666667
4169,PAESNA,-11.0
4170,PAHCGI,-26.0
4171,PAHORD,1.3333333333333333
4172,PBGFLL,24.666666666666668
4173,PBGIAD,-21.8
4174,PBGPIE,-19.0
4175,PBGSFB,-9.666666666666666
4176,PBIACY,-3.0
4177,PBIATL,-4.8
4178,PBIBDL,12.166666666666666
4179,PBIBOS,-10.826086956521738
4180,PBIBWI,0.1111111111111111
4181,PBICLT,-5.478260869565218
4182,PBIDCA,5.333333333333333
4183,PBIDFW,-1.5454545454545454
4184,PBIDTW,7.333333333333333
4185,PBIEWR,9.475
4186,PBIHPN,6.125
4187,PBIIAH,-20.5
4188,PBIISP,6.0
4189,PBIJFK,1.9
4190,PBILGA,1.5357142857142858
4191,PBIMDW,-11.0
4192,PBIMSP,-12.0
4193,PBIORD,4.846153846153846
4194,PBIPHL,-1.4615384615384615
4195,PBIPVD,-18.0
4196,PBIRDU,15.0
4197,PBITTN,36.0
4198,PDXABQ,6.666666666666667
4199,PDXANC,-0.3157894736842105
4200,PDXATL,-15.916666666666666
4201,PDXAUS,6.0
4202,PDXBIL,3.3333333333333335
4203,PDXBOI,0.6774193548387096
4204,PDXBOS,-7.4
4205,PDXBUR,-2.5384615384615383
4206,PDXBWI,-4.0
4207,PDXBZN,-4.0
4208,PDXCLT,6.0
4209,PDXDAL,-9.666666666666666
4210,PDXDCA,-5.625
4211,PDXDEN,0.36363636363636365
4212,PDXDFW,-1.5625
4213,PDXDTW,-5.555555555555555
4214,PDXEUG,11.75
4215,PDXEWR,-6.875
4216,PDXFAT,-15.166666666666666
4217,PDXFCA,7.25
4218,PDXGEG,3.727272727272727
4219,PDXHNL,4.625
4220,PDXHOU,23.333333333333332
4221,PDXIAD,1.6
4222,PDXIAH,-2.857142857142857
4223,PDXJFK,-4.076923076923077
4224,PDXKOA,-54.0
4225,PDXLAS,-1.74
4226,PDXLAX,1.7183098591549295
4227,PDXLGB,-14.0
4228,PDXLIH,-38.0
4229,PDXMCI,-4.714285714285714
4230,PDXMCO,2.4285714285714284
4231,PDXMDW,-1.7142857142857142
4232,PDXMFR,5.16
4233,PDXMKE,12.0
4234,PDXMSO,-22.0
4235,PDXMSP,-7.208333333333333
4236,PDXOAK,-2.5555555555555554
4237,PDXOGG,-1.7894736842105263
4238,PDXOMA,16.333333333333332
4239,PDXONT,3.2
4240,PDXORD,-1.9655172413793103
4241,PDXPAE,-2.625
4242,PDXPHX,-2.7333333333333334
4243,PDXPSC,39.0
4244,PDXPSP,-7.833333333333333
4245,PDXRDM,4.304347826086956
4246,PDXRNO,-6.153846153846154
4247,PDXSAN,-1.5925925925925926
4248,PDXSBA,16.0
4249,PDXSEA,4.28
4250,PDXSFO,5.5
4251,PDXSJC,2.6744186046511627
4252,PDXSLC,-0.7352941176470589
4253,PDXSMF,3.111111111111111
4254,PDXSNA,-2.3684210526315788
4255,PDXSTL,-7.0
4256,PDXSTS,9.333333333333334
4257,PDXSUN,-2.0
4258,PDXTUS,-14.5
4259,PGDALB,6.0
4260,PGDBLV,-7.0
4261,PGDBNA,-9.0
4262,PGDCLE,17.5
4263,PGDCVG,0.8
4264,PGDDAY,1.0
4265,PGDDSM,-17.0
4266,PGDELM,8.0
4267,PGDFNT,-10.5
4268,PGDGRR,-2.5
4269,PGDIAG,-20.5
4270,PGDIND,3.0
4271,PGDLCK,1.6666666666666667
4272,PGDLEX,0.5
4273,PGDMCI,3.0
4274,PGDMLI,16.0
4275,PGDOMA,1.0
4276,PGDPIA,-5.5
4277,PGDPIT,37.0
4278,PGDPVD,16.0
4279,PGDRDU,1.0
4280,PGDRFD,-6.4
4281,PGDROC,-5.0
4282,PGDSBN,-7.0
4283,PGDSDF,-7.0
4284,PGDSPI,20.5
4285,PGDSWF,20.0
4286,PGDTOL,-8.5
4287,PGDTYS,2.5
4288,PGDUSA,-2.3333333333333335
4289,PGVCLT,-2.238095238095238
4290,PHFATL,-4.526315789473684
4291,PHFCLT,-2.611111111111111
4292,PHFPHL,3.5833333333333335
4293,PHLABE,0.11764705882352941
4294,PHLALB,-1.1515151515151516
4295,PHLART,5.125
